LINE 56 40 41 5.384955 13.474718 83.728834 1386.000000 1 ;
LINE 57 144 142a 2.039273 4.545046 35.599411 1692.631579 1 ;
LINE 58 142a 145 2.469712 5.504391 43.113552 827.000000 1 ;
LINE 59 142a 146 2.528882 5.636268 44.146488 881.789978 1 ;
LINE 60 145 146 1.220017 2.719124 21.297738 827.000000 1 ;
LINE 61 146 147 0.838010 1.867723 14.629079 847.388977 1 ;
LINE 62 147 139 0.742756 1.655423 12.966225 878.932007 1 ;
LINE 63 146 139 1.387438 3.092263 24.220382 846.312988 1 ;
LINE 64 139 144 0.481323 1.072753 8.402413 800.000000 1 ;
LINE 65 145 742 0.052015 0.484000 0.908029 1600.000000 1 ;
LINE 66 194 140 1.712874 3.817582 29.901498 659.106995 1 ;
LINE 67 194 140 1.700504 3.790012 29.685552 847.112000 1 ;
LINE 68 494 493a 3.697978 8.241901 64.555302 1062.000000 1 ;
LINE 69 494 496 0.309557 0.689928 5.403915 366.000000 1 ;
LINE 70 493a 196 3.320383 7.400332 57.963649 1587.368421 1 ;
LINE 71 196 191a 0.328605 0.732380 5.736419 1630.526316 1 ;
LINE 72 197 200 1.356614 3.023564 23.682293 818.736842 1 ;
LINE 73 191a 200 1.267360 2.824640 22.124202 751.000000 1 ;
LINE 74 191a 200 1.261886 2.812440 22.028647 751.000000 1 ;
LINE 75 191a 543 2.478726 5.524482 43.270919 410.880005 1 ;
LINE 76 191a 543 2.479075 5.525260 43.277006 410.513000 1 ;
LINE 77 191a 800 4.251532 9.475637 74.218628 1283.157895 1 ;
LINE 78 140 800 1.387982 3.093476 24.229884 450.000000 1 ;
LINE 79 736 737 0.039785 0.484000 0.694455 800.000000 1 ;
LINE 80 737 740 1.012278 2.256123 17.671252 800.000000 1 ;
LINE 81 198 735 23.156701 51.610695 404.244599 307.072998 1 ;
LINE 82 198 735 23.153800 51.604229 404.193952 306.240997 1 ;
LINE 83 683 682a 13.640344 30.401034 238.118353 958.736842 1 ;
LINE 84 683 213 11.849252 26.409122 206.851409 968.736842 1 ;
LINE 85 679 75 4.015849 8.950357 70.104333 512.047974 1 ;
LINE 86 75 76 0.014859 2.500000 0.259657 800.000000 1 ;
LINE 87 869 302 18.940588 42.213998 330.644273 476.000000 1 ;
LINE 88 275 774 0.222000 2.500000 3.449908 2000.000000 1 ;
LINE 89 276 273 0.126686 0.484000 2.211548 800.000000 1 ;
LINE 90 273 276 0.167552 0.484000 2.924934 800.000000 1 ;
LINE 91 274 273 2.444313 5.447784 42.670176 887.368421 1 ;
LINE 92 277 776 0.107757 0.484000 1.881105 800.000000 1 ;
LINE 93 278 277 0.025216 0.484000 0.439872 800.000000 1 ;
LINE 98 191 195 6.531565 16.343865 101.557066 3276.000000 1 ;
LINE 99 271 274 0.569735 1.269802 9.945820 903.157895 1 ;
LINE 100 271 274 0.660075 1.471148 11.522872 831.653992 1 ;
LINE 101 271 274 0.646929 1.441849 11.293390 831.835999 1 ;
LINE 104 275 35 0.087000 2.500000 1.351695 2000.000000 1 ;
LINE 105 275 35 0.068500 2.500000 1.064985 2000.000000 1 ;
LINE 106 275 35 0.056750 2.500000 0.883690 2000.000000 1 ;
LINE 107 275 35 0.066500 2.500000 1.033278 2000.000000 1 ;
